user_id,train_size,threshold,accuracy,far,frr,eer
qHMPVSZeEOVJeANy4PmaCi0s1LX2,10,0.07,0.9625,0.03870967741935484,0.0,0.01935483870967742
ruaVJyjTBAXieStKhxpnd1GTACE2,10,0.39,1.0,0.0,0.0,0.0
t10BGl5P7lfLJnosyzeNchO2Cgw1,10,0.165,1.0,0.0,0.0,0.0
wL7w4dmBmxSYXUEO9tYBUp6XaA22,10,0.165,1.0,0.0,0.0,0.0
zADTuV7nEORpOPqPqjLYGgZyVUD3,10,0.26,1.0,0.0,0.0,0.0
zisvLwXR2sXkiDyF9hQBgzCT5K03,10,0.16,1.0,0.0,0.0,0.0
zwWo0D9MehY88RXRA0BYoGdJKCz2,10,0.09,0.9875,0.012903225806451613,0.0,0.0064516129032258064
05TW8Ljp5AOArnLclD8e8LIHgwg2,12,0.04,0.9270833333333334,0.07526881720430108,0.0,0.03763440860215054
2cLb1nw1ViSuzHnuJ8Xa0roN64q2,12,0.08,0.9479166666666666,0.043010752688172046,0.3333333333333333,0.1881720430107527
30m2mK6UrdfP8ENgCSldqeHYwjq2,12,0.08,1.0,0.0,0.0,0.0
8g1C9fonDzXAwNoVbGG4vJ7XO1F3,12,0.125,1.0,0.0,0.0,0.0
8gGAdMn0cGO8J5wVY9lyHNfcrzF3,12,0.26,1.0,0.0,0.0,0.0
9gLVJ3xY2FYHdz1RafqBZ9aUCFh1,12,0.11,1.0,0.0,0.0,0.0
A2SsgxEqJLY9Avf3vCgly0OIQux1,12,0.11,1.0,0.0,0.0,0.0
BnAXORhlmEgFSnmr5BPzEaj813f2,12,0.12,1.0,0.0,0.0,0.0
BqbYZxLSPiNGAJGElBH6dq0Gf422,12,0.085,0.9895833333333334,0.010752688172043012,0.0,0.005376344086021506
DJldbpv8XEYPwLseK8tAlA0EFfV2,12,0.155,1.0,0.0,0.0,0.0
LAEk3gnIrrPeEc5m2xw2XMg7Ao63,12,0.17500000000000002,1.0,0.0,0.0,0.0
LaWWukYn6xeN1jsWRIBI8QB2PvV2,12,0.155,1.0,0.0,0.0,0.0
Omo5XrILUTX0J0Jih47KSik6Yi43,12,0.27,1.0,0.0,0.0,0.0
PoPWokLWSNV1fAVoEx4sJEERdqL2,12,0.13,0.96875,0.03225806451612903,0.0,0.016129032258064516
PzRGdxGusYScYl0zOpFXECA49Tq1,12,0.43,1.0,0.0,0.0,0.0
QcUKYLclszMKbeOKMPTEIZyiKKU2,12,0.095,0.9479166666666666,0.053763440860215055,0.0,0.026881720430107527
RKcUBPWd7Lgr4wrIof2rJxDyitr1,12,0.17500000000000002,1.0,0.0,0.0,0.0
So7yhmPlhAcD7aHz0kZYyZYj0Yg1,12,0.20500000000000002,0.9895833333333334,0.010752688172043012,0.0,0.005376344086021506
WLA5tSeimOdSy4qCfthdd7C5WeB2,12,0.17500000000000002,0.9895833333333334,0.0,0.3333333333333333,0.16666666666666666
WiOvfjiIXHdwNpm5Z4XQkAvGRI23,12,0.19,0.9895833333333334,0.0,0.3333333333333333,0.16666666666666666
ZPw87WT2yagXd9QO1D3a7uqutlJ3,12,0.15,1.0,0.0,0.0,0.0
ej3PfaQvUVVIs8EqkGNlOzZx9Is2,12,0.015,0.9583333333333334,0.043010752688172046,0.0,0.021505376344086023
i6SCvQJiqYUDYS1leBqlxRY29jr2,12,0.04,0.90625,0.0967741935483871,0.0,0.04838709677419355
my57RUXuMdcCABGumWAajjhxjgi2,12,0.095,1.0,0.0,0.0,0.0
pBcgsSbey6YdBbQGH0nEAMUjA9H2,12,0.17,1.0,0.0,0.0,0.0
qHMPVSZeEOVJeANy4PmaCi0s1LX2,12,0.095,0.9583333333333334,0.043010752688172046,0.0,0.021505376344086023
ruaVJyjTBAXieStKhxpnd1GTACE2,12,0.305,1.0,0.0,0.0,0.0
t10BGl5P7lfLJnosyzeNchO2Cgw1,12,0.12,1.0,0.0,0.0,0.0
wL7w4dmBmxSYXUEO9tYBUp6XaA22,12,0.20500000000000002,1.0,0.0,0.0,0.0
zADTuV7nEORpOPqPqjLYGgZyVUD3,12,0.31,1.0,0.0,0.0,0.0
zisvLwXR2sXkiDyF9hQBgzCT5K03,12,0.16,1.0,0.0,0.0,0.0
zwWo0D9MehY88RXRA0BYoGdJKCz2,12,0.12,0.9895833333333334,0.010752688172043012,0.0,0.005376344086021506
